ADAABDCDEAEACEBBEECCDCBCB;657;593;663;762;
AEADBABEDDCEBDBCDACCDBEBB;638;605;652;703;
ADBAABBBCADACEBEADCBCEECC;702;615;688;837;
CDBDCDBDBEDCBABCEDADEECAC;693;618;717;813;
CDBBABEAEBDAEEDCEDDBAACAD;642;566;643;756;
ACABEBBBCADEDBDCBEDADECCC;649;596;666;737;
CECBBDADAAEBCCDDDEEEBDCAB;664;598;681;770;
DACEDEBDCCAAAEBCADBAAEEDB;657;585;678;768;
BDBDECEBDECDCACBEAACCADDE;652;606;653;734;
DCAABEAACCCBEACDEBDDEBADC;686;613;699;805;
EADCEDCABCBBEDBBBDAAACBAD;675;622;685;771;
BCBCDBEBCACADEABDCCBADEEC;680;608;655;796;
BDACBDADCCDBBEAEBDCDCCBEC;712;630;693;842;
EABEDBCBCCAEDEDADBABDCACE;660;595;665;765;
ACADEACCCDEDBBDADEBDDDBBB;680;609;695;799;
ABDAAECACDEDCCEBEACBDCCBA;661;579;659;788;
CADBCDDBBAECEDECCBAEABEAA;685;612;685;803;
ECDDBEDDCEBDBDCEEACEBADCD;731;643;709;874;
DEAEBAACDECEDABBCCDCEBBBD;664;598;681;770;
DEBAABCAECEAECBDAACDBADCB;628;590;647;698;
ACDEADBDBAEECEDDEEBCCBDAB;688;614;687;806;
BEBAAEDDCEECBDCEACDBAADDD;677;623;673;772;
CADCECEBAEAEDDBABCABDBBEC;667;608;668;767;
CBDAADADECBCEEDCEDBDBEEAE;683;611;697;802;
ECDDADBDBECBCBCABBCEDAAEC;652;606;653;734;
ABAACEDCDDCCBDCCBEDABECEE;681;601;684;804;
BADDCACBDAACCDABEEBBAEDCC;689;598;681;829;
BACABEECCBACEEABAADDCEDEC;637;579;633;728;
AEBCCBBDDBDCEDEDDAEBECCCC;629;549;636;748;
DADDEACCBAEEBDBEEDBCBBECB;679;583;676;824;
EDECAEBBCACDDCAEABCBDAEDA;646;594;664;734;
BCBAAEADBBCCEBDCAADDEEDDB;649;596;666;737;
CBDEAEBABEEDDEDCABCDDAABE;657;610;683;741;
CADDECEEDBABCBDAEEACBEDBA;685;612;685;803;
CEAECDDEAAEBBDACCEEBADDBD;652;581;648;761;
BCECABEADDDDEDEADCCEDABBA;657;585;678;768;
CDEEBCBEACDBDABABBAEDAECD;646;594;664;734;
EABBDACEEBACCBDDDAEABDCCD;685;612;685;803;
DBDAADABCAEADECEACEBBADCA;648;579;672;759;
ADCEBDDDABBCCAEBBDAEEECAD;650;580;660;760;
DEDCBEBBCCCDACAEBDAECBEEA;677;598;668;799;
EDACBCBEDDCBAADDDBEEABCEC;657;593;663;762;
CDEEBABCCDAEBADCAACEDBEBD;660;595;665;765;
ECBDADDACECEBDCCADCBBDAEE;677;598;668;799;
DCBDECECBBCEADEBAEDCCADDB;644;592;636;730;
BABDECEBBCDBADEBDEAAACDEB;674;621;671;769;
DAEECABADECBDDECBADBEBDAD;688;597;667;827;
ABACDACBECECDECEEABBBCDDE;649;596;666;737;
ECADDCDDEACABEAAECBABBEBC;646;594;664;734;
DBEACEBAACCCDABCABDDAADBC;706;601;684;863;
DCBEADBCCEACDDCCCAEEEEBEC;727;649;728;854;
CABEDABAECABDCBCCAEBDDBED;661;596;679;767;
ADABCBCAECEEEECABDDABCECB;662;596;653;766;
DBEBABECEEBAADCDCBDCCCDAE;645;593;650;732;
CEBBABBEDDAECDEDEECEADBCA;667;600;683;773;
DECDDBAEADEAABAEABEECBEDD;701;632;734;817;
CDBECBEBDCDEAEBCCBAAAAEED;646;594;664;734;
EBDDADAECCBAADBCCBEEDAEAD;641;590;634;727;
DCDBACBADECEDEBCEBBCAECAE;679;600;696;803;
DBDCADCBBCAAAEADCBECEEABE;645;593;650;732;
EACEEACADDACBCDDBEDBABCEA;642;591;648;729;
CECABEBEDADCBABDECAEEBDAC;656;592;649;760;
ACDBEADCBBCEDACCBECDBEAEC;673;595;652;794;
BCBDDBACEECCABACCBEAEDDAE;664;598;681;770;
BCBEEBEDCEAAADACABCBAECDA;668;601;697;775;
BCDDEDADCBCBEBACBDCAEAAAC;700;614;700;836;
ECADEACCDABCBDAADEBBDDBCD;624;587;631;693;
DBEEDEBACBABCAEDDAABECDCE;642;591;648;729;
ABEACAEDDBBEEAEDDCBEBDECA;654;591;661;759;
ACBCAEBCBDEBADBEEBCCDDECE;690;616;715;810;
AECEAECACCBCBBEAEDBDBDADC;685;612;685;803;
CADDBCAEDCEAAEBBCDEAEBBAB;656;609;669;739;
BABBDCAABDCACEDEDBECCEEEB;656;609;669;739;
CAECDAEBCDADACBBBCCEABEDC;651;581;674;762;
DEAECBBEACECBDCDBEEEACDCB;625;588;645;695;
BDBCECCEACAADCDEABDBACDCE;617;574;628;691;
AEBCABBECACCDCEEABDDDDCEB;675;597;680;798;
AEABCEDCADEBADECCBDBEBCBE;643;592;662;731;
EADEEADBBCCDDBABEABDCBEAC;674;596;666;796;
BCECDEDEACCAAADBCDBECAEAC;634;594;651;704;
EAEEDEBCBBCCACBCBDAEADCAD;678;599;682;801;
AEDABDEBADBAEDCDBACECCBCA;667;608;668;767;
CABCDEAAADDBEEDBDCCBEEBEC;661;596;679;767;
BACABECECCACDEDBBADAEEDDB;660;595;665;765;
DADBCECABBEDDECEEABDBCCAC;675;597;680;798;
CEBAAEAADEEADCBBECDBEABAE;626;589;659;697;
ADCAABCAEEBDCEBDAAEDEEBDC;667;583;663;794;
EBEADBCDCADECCBDBEAEBCDCD;692;600;683;832;
ADABECDEBABADABADBBCECCCA;695;602;685;835;
ACBAAEDDCAEBCDCBDDCBEDCAC;634;594;651;704;
ABDDAEDACDBBEDCCEACBBECAE;660;595;665;765;
BEAADACBEAEBECDBECCAADBCE;703;616;702;839;
ADABEABBBDEDCBCECBBCDCABD;689;640;706;781;
BDBAEBAACDEACCDEEACBCCBAE;665;599;695;772;
BEBECEEEDCDCDAEACEDBCAAAC;634;594;651;704;
BADDEDDABDEABBDAACCDECABE;684;628;691;780;
EACBDCCDABDAEBADDAECBBEAA;648;578;632;756;
EDCABDABCEBBCACDBBEDCAAAE;666;607;654;765;
EDBDCBDCDBCAEADAACDEBADED;666;583;689;795;
DEAADAAEBAECCCBDDEBACBDBC;664;598;681;770;
DBCADABBCDADCCAEDAEACEBBD;673;612;672;773;
AEABCEDBACBCDBEABBDEEDACD;645;593;650;732;
CBDACBDADEBABEDCCDEBEACAD;635;578;645;727;
DCAEBECACEEACDADBACEBBCDB;685;612;685;803;
BCBEEDDCADCBAACCAECBADBDD;647;595;678;736;
ADBEEADDBEEEAABBECDCECBDE;659;595;691;766;
BADAECCEBDABCBEEBAAADCCCE;672;612;698;774;
CDCCACABBEBDAEADDCECEAAED;647;595;678;736;
BACCBAEBCDAEADCDECDEAEBDA;675;597;680;798;
DADABEEEACBDDCECCEADBCAAC;699;613;686;834;
ECABBAAECBCEDDCCBECEDBADA;656;592;649;760;
BCDBACEDBBCDEECCBDECAEEED;670;618;655;764;
CDCCEAACDABCECBBDDBBEECAA;621;577;644;696;
ADAABDDDAEEEBCDEECCEBBACD;682;610;683;800;
CDBDEDEABBAECCBACDAABEEDE;657;593;663;762;
BCAADBEBAADADEDCDEEBAECCA;672;595;678;795;
DBDCEDBCBACBEDBACBACEACEA;681;609;669;798;
CEABCEAAACEDEADCCBBEEDDDD;673;612;672;773;
BDBDACDCBECBACACCBEDAECDE;627;589;633;696;
DBDCACEEDACADDBBACEBAEBED;653;582;662;763;
ACDCADDBBABAEBCABDEDBECAC;663;605;652;762;
EBDEEADDCEADBCBCAACABCDEB;660;595;665;765;
EDADECAAADCDCABECABDDBEBB;668;584;677;796;
CDACCDBAABDBEADDDAEBEECEE;674;613;686;775;
BDBCCAECDDCBBACDACEEAEEDB;646;594;664;734;
ACAEBDEDECBABACCEDCCBDACB;667;600;683;773;
DECEDCEEACADDBCBDEAECBAEA;662;597;693;769;
BDBBCDEBEDCEABDDEBADAECAB;669;610;696;771;
ABABDABDBBDBAEDDDEECCEDEB;686;621;684;799;
DCEBADABBDBEAEBDDECCBACAB;682;602;698;806;
BACEDECECADCDBEBAEBAAEBEC;710;629;705;841;
BEBBDCEBEADEEAECCBABDCEEE;714;624;736;852;
EDCEECABACDEDCBBAEBDDBABC;646;594;664;734;
CEACDBDDAEEEACEBDDCBABCCD;643;592;662;731;
DBDEAEBEDDABBEADECCBEEACA;710;629;705;841;
EDEBCDAAECDBEBDDBBADCBECA;681;609;669;798;
BABDEDEDCBCBCCDBCDADCEEDB;630;599;620;693;
BEBCABDEDCEABDEADDEECCECA;681;626;689;777;
BEBCDCDEABADDADEDAECCCEEE;685;587;680;830;
CBACDBBACDDDBABACCEBDEEBD;694;602;711;836;
DBAEDECACDBABACDDEBEBECCB;659;594;651;763;
EABACBCAEEDCCDBEEBDBACDCA;642;591;648;729;
CDECBDEBCADEDABBBCAEAADAA;682;602;698;806;
BCABBACBDADBCEDADBCCEEDEA;657;593;663;762;
CABAECBBDAADECBCDBAADEECB;638;580;647;730;
BDBEAEDADDEACBCBEADCEABDB;644;592;636;730;
DCDDECEEBBAEADECCDBCAEEEA;684;603;686;807;
DBEEDBEDEEBDAACCBDABBCACC;645;593;650;732;
CEBCDBBDACEDBBDEDDAEADEAD;684;636;676;774;
CDACBEDCCDEBEEABBCDAABEDD;664;598;681;770;
CADDEAEDBEABCBDABBCDDEACB;674;613;686;775;
BDBDEBADACCAABAEEBCDDEAAA;607;576;643;665;
BCBADACBEAABCBCEABECAECCA;621;576;604;693;
ECEAACABEABADECBBEDCDDCCB;642;591;648;729;
EBAAEAAACBCBCCDEBADBBDDEA;663;622;672;741;
BDCDABDBEDAACECBAADBCEBEE;661;596;679;767;
EDACEAABDCBEABADEEDCCCDCE;648;595;652;735;
ACABBECCABEBAAEDBCDDBDEDA;679;600;696;803;
BABBDACCEEEBDEAEDBECDCCAA;667;608;668;767;
ACDEAEEDCCBAADEBBECBCEAAA;685;595;665;824;
ACADECBABEDEBBDEEDDDCEABA;699;613;686;834;
DCDCECBCAAABDBAECBADCBEBA;690;616;715;810;
BEBDDBEEADADACACDBCBDDEEE;707;619;718;844;
DCDAECCBBABDEAEBECBDEEDCA;650;580;660;760;
ACBAEBECADCEEABBAADCDEBDE;681;609;669;798;
EDEBBABDEBCBAABDAEDDCADBC;684;628;691;780;
EABBEDBCABCBDCAEDCABADDED;668;584;677;796;
ACACBDBCEBEEEEDABDCACDECC;693;626;702;807;
ABEEACDCBABBDEDBAEDDCCDCA;646;594;664;734;
EAEBDBCAEDADECBACBABDCEBE;639;581;661;732;
ACBCEBDDCCCEEAEBAACBCDDDC;660;587;680;771;
EADBEDDBADBCCCAECABDBCCAE;659;594;651;763;
ACEBDEBBCCCADBDEAABECBDDC;654;583;676;765;
DBDDABAACCEDBDEEBAEEBCDCC;671;611;684;772;
DEBAAEABBDCAECADAADEEACDA;674;605;701;781;
EABECACDBBACCDADAEEEADDCC;693;601;697;834;
CBCADAECEBBDDABCDEBBDACEC;664;581;661;791;
CEABBEACCEEDACBEBCCEDBADA;673;612;672;773;
CBDCACEABDBBEEADBCEDAABCC;634;577;631;725;
BAEDBDCDEAAACDCBADCAECCDC;705;618;730;843;
BCDCECDEDBADABEEEDACCEECE;719;643;696;844;
BADCBEEDDCAAECDABBCEDCACD;682;610;683;800;
CABBDADABBEEEEACEACCEDCCA;682;585;678;827;
DADEEACDDBEECDAAADCCEBABE;659;611;671;742;
CDCDEBEADDACCBEABEACBBAED;660;595;665;765;
DBAEDCABBDCDCEBDEBBCCEADA;667;583;663;794;
CDCDEBADACBEEBDBBAADEEBAB;630;591;635;699;
ADACECCCAAEEDCEAEEDDDCCBB;659;602;636;757;
ABCBECDDACBBEACCBADBEDDDC;704;617;716;841;
AEBECDBDAEDAAABCABEEECAEB;622;585;603;689;
BADBBDAECCEBADCCEEAADCACD;668;609;682;769;
DADBEAADDABDEBCCCBBAECCEC;678;599;682;801;
DBEBDCCAABAECCADDEABBCDCA;672;612;698;774;
CABDEBABAEEDABDBCCACEDBDB;621;577;644;696;
DEBCDEADBCEBABAEADCCCAADA;667;600;683;773;
EDACCECCDADADBABCCDEACDBD;638;597;667;709;
DBEBCDEBBCBBDABADEAECABAD;654;590;621;756;
EADCBDDBEEABADBBEDCACBBBB;693;593;712;840;
DBDDAECECAEBBCBAEDCDEABBE;679;600;696;803;
AEDACACDDEBDCDCEEABEDCCAB;689;598;681;829;
BEDAADEDEAACCBABCEBCDCBEE;667;608;668;767;
BAECCEDEACABDDEECAAECDEDB;630;591;635;699;
ACABBCBCAEDDDECEBBECDBAEB;620;576;630;694;
ECDCEDBCAECBADAEEBABDBCAD;660;595;665;765;
BCDCBAACEACDDEABAECDCADEA;677;606;653;793;
CEBCABECEAACDDEBDCECDDBCD;667;625;688;746;
CECADEBACEDCBCBCADBAEBCED;647;578;658;757;
AEACCECEDBBBADEBEEDADCCDC;681;609;669;798;
ACABECDEDCEADBDEEBBCCDADE;638;580;647;730;
DCEDBCBEAACDCEBEDDACAACAE;628;565;642;725;
ECAABEAEDDBDBDBDDCCCBDECB;637;580;673;731;
CAEBBADEDAACDCDEABDAADCCE;631;567;644;728;
AEDBCDBEBCEEDBECCAAEDBEBC;713;631;707;844;
ACDDAEDCBACDBEDCBDCDBBEEE;666;599;669;771;
DCDBBDBACEEBCDEEADEEABCCA;685;612;685;803;
EBDECBBDECCEBDBACEABDABEE;705;625;675;834;
ADCBEDBEACDEDAECDEBBDBBAA;693;601;697;834;
ECBEEBACDADDBDCCCDACBAEAE;653;582;662;763;
EDBACADAEDCBBBAEECDDBAEDB;650;597;680;739;
BCEEADEEBBDEDDCBDCCCAADBA;671;611;684;772;
CBCEADBEEDEAADADBBEBEACDA;650;597;680;739;
DBDCCDCBBEEEAEBEBBAAAACAE;659;611;671;742;
CAEEBEEBAEDBDEACCAADDBBAB;629;566;656;727;
ECDCABCDCBADEDCBAACEDBCBC;647;577;618;754;
DCEBBEBCADCBEABAABCDCAEBB;685;637;690;776;
EBEAAEADDEBDCEDEBBCBDCCDC;653;590;647;757;
ACABEDBABECADAEADCCDEEDEC;689;598;681;829;
BADCCEDDBAADBDCAADBEEEBBA;640;582;675;734;
ADCEECCADEBECADBDABBDECEA;635;578;645;727;
EABDEDCDCAAECCBAEEAABDDCB;664;598;681;770;
ECEABCBEDBDDDDAEBCAADAACD;630;574;615;720;
BDBBEBDDAEADABACDDCDECBCC;629;574;641;721;
EADBBAAEDDCCCDCDCEEABBAEC;685;612;685;803;
CABADBEEAADADEBCDBCBAECCE;664;598;681;770;
DABCCDBEABCCAEAEDCEDAEDEB;653;582;662;763;
ECBCACBBEACAEDCDACDBADBEE;653;582;662;763;
CACADBBCEADCBCDDBEABABBAE;632;568;658;730;
DEBACECABDACBABEECDEBCADB;667;608;668;767;
EACEEADCCBAEDBCCEADDBBCDE;684;611;671;801;
ABACDACABDBBEACBBCCCEEADE;648;603;637;729;
BDCABADADEAEBCACAADAEECEE;688;589;682;833;
DEABDABBECEBEABCBBEBABDDC;703;608;717;845;
DACDECAEDBEDADCCBEAABBDAB;632;576;643;724;
ACDCEDECBDBCEBCDCABCCEBEB;638;581;687;733;
DBDEEAEEDDCDACBBEECACABAB;657;593;663;762;
EBDACBABDEBCCDADCBAACADEE;678;599;682;801;
CBCBDEDBCAADCCBEDDBAADBEB;613;563;627;692;
DEDBCEACDBCADBECAEBEBBDEB;695;610;670;829;
ABCDABBADEDCCEBEBAEBCEBEE;705;625;675;834;
ABEEAEDDCBCCACDBCDBBCDADD;666;624;674;744;
ABCDDBCBEDBDACDBBEEADDADC;680;609;695;799;
DCDAECEAADBBEACBCAACCEBED;638;580;647;730;
EBCCABBEECACDDCABBEBDDAEC;671;594;664;793;
EADDCDDCBAAEBBDABCADBCECC;662;596;653;766;
CDAABEBEDCDBDEACBEDADEACE;688;614;687;806;
CACDDCECBAAEBEDADDBCBDCED;692;617;703;811;
ABCAEDBAAEDECDBEABBCCEABE;704;617;716;841;
BAEADACCCBABECADBACEEDDCA;680;608;655;796;
CEDACDBAEEACCBEDABBAABCED;635;578;645;727;
DCBBADBEEDECADEDDCEBEAACE;661;579;659;788;
DADAEBAACEEDBDBEBDABCCBAD;702;615;688;837;
DACADACBEEBBDBEBAAEAEEBDE;691;617;729;812;
BEDAAEDCBBCDDBABAECDAACBC;648;595;652;735;
ADCDBEDEDCEAAEDBBDDACBEDD;667;584;703;797;
EBADEBACAEBAAADBBCCCDDBEA;624;579;646;699;
EBCAEDDBADAECACEABBDCDEDA;668;609;682;769;
ACDBABBEDBCCDBEAACECDEAEB;635;578;645;727;
ACEEABCBDEDCADEDBCDEBBDCC;703;616;702;839;
BADDEDACCDCEACABCCAADEBAB;706;626;689;836;
EDCDBDABEDDCECDBDAAADBEED;703;608;717;845;
ECEDDACBCDBECECAAECBDDBCC;684;636;676;774;
EAEABDDBEAABDEAEBBCCCBDDD;642;566;643;756;
CAECDEECAABCBEBDAEBBBDCDC;668;584;677;796;
EADBBEAEDBCCCDBDCAACBBEAA;689;615;701;808;
DEDCCAABEDECEBEDACBDBAEBA;667;608;668;767;
DEBACBACAAEAEDADECDBEABAC;685;604;700;809;
AEBBCEBBAACDEADACBAECDEEB;654;608;681;738;
DBCADCCCEDEEEEBDEBBBEAABC;659;619;656;736;
BEBBCACBDDEBAACDCCEBAAEAC;690;616;715;810;
DADAEBEBDEBACCABEACBCCBAE;675;614;700;777;
AEADDEBABCDCECBCEBBADBABB;666;583;689;795;
ADBEAECBDEDAAEDDABDCEECCB;631;575;629;722;
DADEEDBEADEECDCDAACBEBBBA;689;598;681;829;
DEACDABCCDECBBCDBEEACBACC;685;604;700;809;
EACCEBBCCBDAEDCAADDBCBEBE;666;607;654;765;
AEBCDBDACBEDDACAECAEBCECD;678;599;682;801;
CDCAACDBDDBDCCDEEABEBEEDD;655;592;675;761;
DABAEDCDAEEABDADDACBECDAE;648;571;687;765;
ECAEBDBEACCBAECCDDCDADBEE;679;600;696;803;
AEDDBDDBECBBACEEBBEACCECD;648;595;652;735;
EBCCADBEECABADBEBDEBCDEDA;668;609;682;769;
ECEBDCCBBEAECABDCBACADDBD;671;594;664;793;
ADEBBDBDEBDEAACDDECCCBAAA;688;614;687;806;
DCEBBDBDEACCEDACDBACEBDAB;686;613;699;805;
ECEBBDBECDCACEBADBCADACBD;653;607;667;736;
DBDECEEAADBDBACDBAABCEECC;660;595;665;765;
EADCCADAEBAEEDBAADBABCCCE;645;576;630;753;
BCDBACCCEEEAAECDCCECAABAE;620;552;665;724;
BCDCADDBBDAAADCECBEECEEBB;678;599;682;801;
ADCDEDEDCEDECBDBAABACBDED;602;572;613;658;
DABADABCBAEDECBDEBCECCEDA;660;595;665;765;
ECEAAECBDAADDBCEDCBCBDDBA;645;593;650;732;
BDBCACCBBEDEDBCACBDCEADAB;697;604;713;839;
DCAABAAECBBCDABCBEDEBECCB;655;583;650;764;
DBABEACBDABDDDCEDBCAAEEEB;657;610;683;741;
CABEEBAACEDDBDADDCABEEAEA;678;616;702;780;
BABECDAAECCADEDCAAEAEDDED;720;619;705;873;
DCDABECADDEDCDBBEACCEABCE;643;592;662;731;
DABDECEDBAABBBACAEDCBCDDA;696;611;684;831;
BACDBADEEAACBEAEADDDCEEEA;702;623;673;831;
CDBCCAAABBDDEBADACEDBADCC;647;594;638;733;
DCACEDBEADCEADADDCCBEEBEE;639;606;666;705;
DEAECAAEECECDBECDEBABCACE;589;555;606;650;
BEBDACEBBDABEDACAAEEDDBCC;670;610;670;770;
BEDDCAAEBBEBABCBACEADCABE;665;606;640;763;
CBCCAEEADDBDEDEDACBBAEBDC;635;578;645;727;
ECEEABCEEDACCDCACEDBBDCBC;701;639;679;808;
EADEEADDDABBBDCCBDCCACBCB;657;568;658;789;
ABDAEDBBCDEBCDEEEBCADCCAE;663;597;667;768;
ACABDCCEEABADEBAEBBBEECCA;718;618;717;872;
DCDBBCBBDAEBCACEBBECAADCD;661;571;674;794;
DCDABDCECAECCEBBCDADAACAB;641;565;629;754;
ADABCDECEACBEEDDBBEACEEED;688;639;692;779;
EBCDDCCAEEBDBECADCAABADED;650;580;660;760;
BACADCCBBAAAEBCDBCEEEDBEA;692;600;683;832;
CECBDBBEEDADCBEDAAEAEBBEC;638;605;652;703;
BDBBEBABDDDDECECDAABECCCA;632;576;643;724;
DBDEECBABDAECDCDBEAACEBEB;689;615;701;808;
EBDECDCABCBABDAABDEEBAAEA;698;612;672;832;
ABCCDABCEBEBACBEBDEACDEAD;671;611;684;772;
DCAEDAECEDCEBABACCBCBEEBE;681;584;664;825;
CBECAEEDCABBEEDDBBCBADCAA;642;591;648;729;
ABABDEBEBCDAAEDCEDCAEEBCE;665;582;675;793;
CDCDEABCDAEBEBECEBDCDBEBB;643;609;682;710;
ECAADABEBCCEBBACBECCDBBED;658;586;692;770;
BDEABADDDAABBADEACCCACEBE;617;574;628;691;
EABADBDDACCDBBDECAECCDDAA;636;562;639;750;
DBCAECBDBCEEBDECEADAEADBD;671;594;664;793;
CDCDAEECCEDAABABACBDAADEE;646;569;659;761;
CACCBEEBDDACAEBBDEACDBABE;645;593;650;732;
BDECCDABACCAEAEDABBDEADDB;688;614;687;806;
EDCBBEDBACAADCBAEEDDCBDDE;648;578;632;756;
DAEBBABCDBAEAECCDDCCECCCA;706;643;709;815;
ECEEDBDBCACECABBADCBCDEDD;644;592;636;730;
ACAABACECDEDBEDDCAEDEBCBA;646;594;664;734;
DAEADEEABCBADBECCEBCBCAAA;680;625;675;775;
ACDDBCDAABBEEDEBCAACEECEE;692;625;688;805;
BDBACBCDAADECBABCEDEDABAA;635;595;665;706;
DBDECEADDBCDAABCCDBEEECEB;662;596;653;766;
BEAACADADDEBEBDBDAEAECBBB;615;548;635;717;
DABBEDADAEEAADECABCCECCCD;663;605;652;762;
BADDEAAEBDCEBCDECCBDDEABB;677;598;668;799;
DECEDABDEEACCAEDAABBCBBBC;667;608;668;767;
CDBDABEDDCDCECAACDDEBAEAA;694;626;676;806;
ADCBBECACCEAECDAADDEEBBDA;661;596;679;767;
DBABDBACADCDEACDEACECEEBB;660;595;665;765;
DABEDCBEADAECCBDDAABCCECA;668;609;682;769;
DCBDADBCCBCCADEEDDEECEAEB;702;615;688;837;
DCDDEBADCEBCCBEBCDADEECEA;704;617;716;841;
CADABEBBACAAEEDDABCDEBDBB;677;615;688;778;
CDEAAEBCDAACBBDCBDDCABCCA;703;599;682;860;
DADCCDADBECCBECDCAADBECBB;697;629;718;812;
DCDCEBBADEEEBDADECAAEADCB;636;579;659;729;
ABCDDCDCBABBEAECEBAEEECDB;641;590;634;727;
BDBBEBDDAECDCBAEEAACCABDB;682;602;698;806;
ECDDBCCADEADCDBEEAACDBBBA;675;597;680;798;
ACDAACCCBBEDDDEEECBCDBACD;660;578;645;786;
DADEBCEDDBAACECACDEACEEBC;664;606;666;764;
EABDECBDDCDBABAEADDACCBEE;646;594;664;734;
EBCAACDDDEBACDAEBBEBAACAE;692;625;688;805;
EBDDADAAEEBBCCBBAAEBCCDCD;645;593;650;732;
CBCBAEBCDEAADCAEABBBDDADC;665;599;695;772;
AEADBECECDBACCDBBACEDDEED;682;610;683;800;
CACBEABEDBDDDCACDABBDBCEA;665;599;695;772;
BCADBDDEAAEBBEACBECCADDCA;656;592;649;760;
DBCDEACCCABEECBAEDDABEEAE;677;623;673;772;
BCEBDBECADCDEADDACCEAAEDD;710;629;705;841;
DCADEAACCDBEBAECCEBDBECEE;699;630;706;813;
EABBCEADDECBCEDEEBAACDDAB;642;591;648;729;
BCDEBEDCDEEBDEAACBAACAAAB;696;628;704;810;
DBEDDCACBEBDAAEBCDACCCAAB;673;612;672;773;
CDAEEBDBDAEEDCBCEEDBABBBA;680;601;710;805;
EABECEABAADCDBCCAEDDDCBEB;660;595;665;765;
DCDBBCBDDAEBEEACCBECEBDAA;674;596;666;796;
ECDDBDABCABECDBBBEAECADEB;665;582;675;793;
BCAADADEEACCCECEDBBBADCEC;648;578;632;756;
CADCCADDBBACABDBEDBDEBACC;718;618;717;872;
CECADEADCAECEABBBDABEBBAA;680;601;710;805;
CECDADEBCDACCCDBDEBEDDBEC;698;630;732;814;
EBAEEADEDACDDCBAEECACDDDD;640;557;670;761;
BEACCEABDCDCDDEECBDECCAEA;706;626;689;836;
EDEBADCEEBBECBAADDCDBAAAC;659;594;651;763;
DBECCEEDDBADADBDBEAABCDDE;655;567;670;788;
CABECBDCDBEAAEBBCDDAEDCAE;660;595;665;765;
EDBEACADBCDEAECDABDCCCDCA;698;629;692;811;
EDAABEDACBBAECBBCADACCEDD;678;599;682;801;
EACDBCDDEAADBCDCBDEAADCEE;680;625;675;775;
DCEBABADCBCECEBECADDBBDDE;648;595;652;735;
DEDBCEABDDBCCACDAABEECCEA;646;594;664;734;
BEACCDCEBDEBBBEABCEADDACD;661;596;679;767;
BACAEADBCAEEDCDBECBDEDDAB;649;579;646;758;
ECADDCADABCBEBDBDDECCDEBA;677;623;673;772;
BDEDBAEBEECEACDBCCDDDAAAC;649;579;646;758;
BCECDEAACDDDEAEBBCAEDAECA;664;606;666;764;
ECDDBCDEDBAAAEDEADEACBAEC;648;603;637;729;
CEADCEDDDCBBABDECBDAADDEB;603;573;627;660;
CBDDECEEDCADBAEACEBBDEBEC;680;625;675;775;
CDEAAEEEDAABDBEBACDEABEBA;704;634;736;820;
EBACECCEDBBAADBEEDDBADEDD;656;567;644;787;
CAECCADCDDACEBEBCCBAEDBBB;672;587;693;801;
